index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
925,404-3628070-0647500,4/30/2022,Cancelled,Merchant,Amazon.in,Standard,JNE3412,JNE3412-KR-XXL,kurta,XXL,B0893DHZYM,,0,INR,399.05,Chennai,TAMIL NADU,603112,IN,,FALSE,Easy Ship
926,404-3628070-0647500,4/30/2022,Cancelled,Merchant,Amazon.in,Standard,JNE3757,JNE3757-KR-XXL,kurta,XXL,B099NPK5DS,,0,INR,463.81,Chennai,TAMIL NADU,603112,IN,,FALSE,Easy Ship
927,404-0691443-7069131,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3741,JNE3741-KR-XXL,kurta,XXL,B099FBTWW1,Shipped,1,INR,432,Chennai,TAMIL NADU,603112,IN,,FALSE,
928,403-0467296-2575536,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-M,Top,M,B099S9DTR2,Shipped,1,INR,463,SIMLAPAL,WEST BENGAL,722151,IN,,FALSE,
929,408-3531277-4885962,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3660,JNE3660-TP-N-S,Top,S,B08ZHFVV6F,Cancelled,0,,,NEYYATTINKARA,KERALA,695122,IN,,FALSE,
930,408-6069754-7397924,4/30/2022,Shipped,Amazon,Amazon.in,Standard,JNE3805,JNE3805-KR-S,kurta,S,B09K3T9XRW,Shipped,1,INR,0,NARKATIAGANJ,BIHAR,845455,IN,,FALSE,
931,408-0391714-9281921,4/30/2022,Cancelled,Merchant,Amazon.in,Standard,J0341,J0341-DR-XL,Western Dress,XL,B099NQJZPQ,,0,,,NASHIK,MAHARASHTRA,422101,IN,,FALSE,Easy Ship
932,408-3692922-9946738,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0308,J0308-DR-XXXL,Western Dress,3XL,B099NTV5ZV,Shipped,1,INR,665,"Wagholi, PUNE",MAHARASHTRA,412207,IN,,FALSE,
933,171-7935921-7575568,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-S,Set,S,B08W9PN5YX,Shipped,1,INR,563,KOHIMA,NAGALAND,797001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
934,408-2026538-7845958,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3568,JNE3568-KR-XL,kurta,XL,B08KS2BCHS,Shipped,1,INR,399,JALANDHAR,PUNJAB,144008,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
935,403-2026715-3949910,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET344,SET344-KR-NP-XL,Set,XL,B09QJ57BL6,Shipped,1,INR,968,Ghaziabad,UTTAR PRADESH,201012,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
936,404-4599488-8213952,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3825,JNE3825-KR-M,kurta,M,B09LV2CTYL,Shipped,1,INR,474,BENGALURU,KARNATAKA,560087,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI;Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
937,S02-5278980-4327051,4/30/2022,Shipped,Amazon,Non-Amazon,Standard,BL017,BL017-63BLACK,Blouse,Free,B077Z7WDXN,Unshipped,15,,,Surat,Gujarat,394210,IN,,FALSE,
938,171-5599779-6322751,4/30/2022,Cancelled,Merchant,Amazon.in,Standard,PJNE3068,PJNE3068-KR-6XL,kurta,6XL,B09M76SVFW,,0,INR,659.05,PUNE,MAHARASHTRA,411040,IN,,FALSE,Easy Ship
939,171-2550230-3805124,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0098,J0098-TP-XXL,Top,XXL,B092D3D5BL,Shipped,1,INR,413,THANE (W),MAHARASHTRA,400601,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,FALSE,Easy Ship
940,402-5852450-2129941,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2171,JNE2171-KR-437-S,kurta,S,B079WZ263P,Shipped,1,INR,495,CHENNAI,TAMIL NADU,600125,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,FALSE,Easy Ship
941,405-3054995-4312360,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3802,JNE3802-KR-L,kurta,L,B09K3THDTH,Shipped,1,INR,459,MYSURU,KARNATAKA,570023,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,FALSE,Easy Ship
942,407-2538775-7502719,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,PJNE3399,PJNE3399-KR-N-4XL,kurta,4XL,B09LD3V5V3,Shipped,1,INR,486,PUNE,MAHARASHTRA,411037,IN,,FALSE,
943,406-1981446-7471514,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET377,SET377-KR-NP-M,Set,M,B09TZV23QS,Shipped,1,INR,1238,NEW DELHI,DELHI,110052,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
944,408-4235910-6012362,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0349,J0349-SET-XL,Set,XL,B099NK1G2C,Shipped,1,INR,801,PORVORIM,GOA,403501,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
945,171-9839922-3832357,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,PJNE3440,PJNE3440-KR-N-5XL,kurta,5XL,B09LD1P9KP,Shipped,1,INR,527,PUNE,MAHARASHTRA,411040,IN,,FALSE,
946,405-9808686-6294763,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-L,Top,L,B099S6795L,Shipped,1,INR,493,AHMEDABAD,Gujarat,380015,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
947,408-8489677-5577933,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5004,MEN5004-KR-XL,kurta,XL,B08YZ19332,Shipped,1,INR,0,NOIDA,UTTAR PRADESH,201304,IN,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,FALSE,Easy Ship
948,402-5550488-9916304,4/30/2022,Cancelled,Merchant,Amazon.in,Standard,JNE3579,JNE3579-KR-L,kurta,L,B08QGL9C1P,,0,INR,280.95,Hyderabad,TELANGANA,500016,IN,,FALSE,Easy Ship
949,408-6369127-2887567,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XL,Set,XL,B08XQBF1G4,Shipped,1,INR,788,Vasai,MAHARASHTRA,401201,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
950,171-0113406-2293163,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Unshipped,1,INR,626,GHAZIABAD,UTTAR PRADESH,201014,IN,,FALSE,
951,403-8565647-0953102,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,Shipped,1,INR,376,GUWAHATI,ASSAM,781011,IN,,FALSE,
952,406-9957971-2569147,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XXXL,kurta,3XL,B0828PD16L,Shipped,1,INR,471,SANGLI,MAHARASHTRA,416416,IN,Duplicated AYTJSBA8ZOP16 1567159860988,FALSE,
953,406-1092108-2639512,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0139,J0139-KR-XXL,kurta,XXL,B091XYDRMV,Shipped,1,INR,399,VADODARA,Gujarat,390010,IN,,FALSE,
954,402-3270101-7657904,4/30/2022,Cancelled,Merchant,Amazon.in,Standard,MEN5006,MEN5006-KR-L,kurta,L,B08YYR13RX,,0,INR,452.38,COIMBATORE,TAMIL NADU,641006,IN,,FALSE,Easy Ship
955,402-7078622-5609155,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0285,J0285-SKD-S,Set,S,B08QGJ32WW,Shipped,1,INR,1432,KOTTAYAM,KERALA,686020,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,FALSE,Easy Ship
956,171-7678731-3568339,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,Cancelled,0,,,BENGALURU,KARNATAKA,560100,IN,,FALSE,
957,408-7206307-2384358,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XS,Western Dress,XS,B09SDY9SQ6,Shipped,1,INR,725,DHARMADOM,KERALA,670661,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
958,407-5830946-0458753,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3724,JNE3724-KR-XL,kurta,XL,B097ZZZ37J,Shipped,1,INR,499,MUMBAI,MAHARASHTRA,400037,IN,,FALSE,
959,171-3016563-0593956,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XXXL,kurta,3XL,B0828PD16L,Shipped,1,INR,471,NEW DELHI,DELHI,110045,IN,,FALSE,
960,404-3252605-4011545,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XL,kurta,XL,B08WPZ1N4Z,Cancelled,0,,,VASAI VIRAR,MAHARASHTRA,401208,IN,,FALSE,
961,171-1148440-5117161,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,NW037,NW037-TP-SR-L,Set,L,B099NPC16D,Unshipped,1,INR,449,PUNE,MAHARASHTRA,411028,IN,,FALSE,
962,171-7636697-5689908,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET288,SET288-KR-NP-XXXL,Set,3XL,B09M6STTBC,Shipped,1,INR,684,GWALIOR,MADHYA PRADESH,474001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
963,408-1336273-5938748,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-S,Top,S,B0986Y2KBV,Shipped,1,INR,545,LUDHIANA,PUNJAB,141008,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
964,406-3815399-6450709,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-S,Top,S,B0986Y2KBV,Shipped,1,INR,545,NATHDWARA,RAJASTHAN,313301,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
965,171-9638653-2292340,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,BL001,BL001-50PINK,Blouse,Free,B077Z7WHCB,Shipped,1,INR,419,Varanasi,UTTAR PRADESH,221002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
966,403-7879236-4794741,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,Cancelled,0,,,GUWAHATI,ASSAM,781011,IN,,FALSE,
967,406-4110471-9710751,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET098,SET098-KR-PP-XXL,Set,XXL,B07X3JWM6Y,Shipped,1,INR,696,ULLAL,KARNATAKA,575018,IN,,FALSE,
968,408-5598612-8613920,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,J0334,J0334-TP-S,Top,S,B0986Y2KBV,Cancelled,0,,,LUDHIANA,PUNJAB,141008,IN,,FALSE,
969,404-3475672-0623516,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,SET388,SET388-KR-NP-XXXL,Set,3XL,B09QJMF9YB,Cancelled,0,,,Haldwani,UTTARAKHAND,263139,IN,,FALSE,
970,403-0708193-0609948,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-XS,kurta,XS,B09HMY3YLT,Shipped,1,INR,399,NANDED WAGHALA,MAHARASHTRA,431606,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
971,402-6638943-7023558,4/30/2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,NW034,NW034-TP-PJ-XXXL,Set,3XL,B09M76KXC7,Shipped,1,INR,613,NEW DELHI,DELHI,110074,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
972,405-1047044-2461167,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,Shipped,1,INR,654,BENGALURU,KARNATAKA,560024,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
973,403-4121872-9661935,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3639,JNE3639-TP-N-XL,Top,XL,B08ZHRYMZD,Shipped,1,INR,487,NEW DELHI,DELHI,110092,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
974,407-0341499-2477170,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0343,J0343-DR-XXL,Western Dress,XXL,B09831TPR5,Shipped,1,INR,744,Sangareddy District,TELANGANA,502345,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
